run_id,timestamp_local,optimizer,iteration,cost,maxiter,n_dim,elapsed_seconds
20260318_112742,2026-03-18T11:27:49,COBYLA,10,1.1941759093010191,300,2,7.070442
20260318_112742,2026-03-18T11:27:50,COBYLA,11,0.8364892099456099,300,2,7.762883
20260318_112742,2026-03-18T11:27:51,COBYLA,12,0.8867612474463187,300,2,8.463259
20260318_112742,2026-03-18T11:27:51,COBYLA,13,0.8645147431102029,300,2,9.17511
20260318_112742,2026-03-18T11:27:52,COBYLA,14,0.9868696090211415,300,2,9.919656
20260318_112742,2026-03-18T11:27:53,COBYLA,15,0.8579536107780626,300,2,10.639838
20260318_112742,2026-03-18T11:27:54,COBYLA,16,0.8364892099456547,300,2,11.397921
20260318_112742,2026-03-18T11:27:54,COBYLA,17,0.8755718417087124,300,2,12.109289
20260318_112742,2026-03-18T11:27:55,COBYLA,18,0.8739113518204569,300,2,12.967701
20260318_112742,2026-03-18T11:27:56,COBYLA,19,0.8282605020327256,300,2,13.642984
20260318_112742,2026-03-18T11:27:56,COBYLA,20,0.8257251890898937,300,2,14.329142
20260318_112742,2026-03-18T11:27:57,COBYLA,21,0.8340688586088354,300,2,15.00158
20260318_112742,2026-03-18T11:27:58,COBYLA,22,0.8304314218862894,300,2,15.659568
20260318_112742,2026-03-18T11:27:59,COBYLA,23,0.8375199714880012,300,2,16.359898
20260318_112742,2026-03-18T11:27:59,COBYLA,24,0.8209638808979253,300,2,17.032576
20260318_112742,2026-03-18T11:28:00,COBYLA,25,0.8180719902332804,300,2,17.710956
20260318_112742,2026-03-18T11:28:01,COBYLA,26,0.8172644670237895,300,2,18.397527
20260318_112742,2026-03-18T11:28:01,COBYLA,27,0.8308254903878171,300,2,19.089656
20260318_112742,2026-03-18T11:28:02,COBYLA,28,0.8400625961532878,300,2,19.76532
20260318_112742,2026-03-18T11:28:03,COBYLA,29,0.8105653064493896,300,2,20.470967
20260318_112742,2026-03-18T11:28:03,COBYLA,30,0.8066985290003239,300,2,21.180225
20260318_112742,2026-03-18T11:28:04,COBYLA,31,0.819528549654824,300,2,21.905794
20260318_112742,2026-03-18T11:28:05,COBYLA,32,0.810017320424428,300,2,22.631738
20260318_112742,2026-03-18T11:28:05,COBYLA,33,0.7952754883343167,300,2,23.337313
20260318_112742,2026-03-18T11:28:06,COBYLA,34,0.7870505051854916,300,2,24.0117
20260318_112742,2026-03-18T11:28:07,COBYLA,35,0.7858136057633968,300,2,24.719659
20260318_112742,2026-03-18T11:28:08,COBYLA,36,0.7848310252844962,300,2,25.405984
20260318_112742,2026-03-18T11:28:08,COBYLA,37,0.7727352285656603,300,2,26.089146
20260318_112742,2026-03-18T11:28:09,COBYLA,38,0.7604501792739353,300,2,26.792015
20260318_112742,2026-03-18T11:28:10,COBYLA,39,0.7487189454244182,300,2,27.509818
20260318_112742,2026-03-18T11:28:10,COBYLA,40,0.7372314160726354,300,2,28.202244
20260318_112742,2026-03-18T11:28:11,COBYLA,41,0.7279081852752494,300,2,28.908031
20260318_112742,2026-03-18T11:28:12,COBYLA,42,0.7196504632936722,300,2,29.655849
20260318_112742,2026-03-18T11:28:13,COBYLA,43,0.7314779937411435,300,2,30.378296
20260318_112742,2026-03-18T11:28:13,COBYLA,44,0.7222081920543962,300,2,31.07537
20260318_112742,2026-03-18T11:28:14,COBYLA,45,0.7132038312705365,300,2,31.789916
20260318_112742,2026-03-18T11:28:15,COBYLA,46,0.7043610389081119,300,2,32.56003
20260318_112742,2026-03-18T11:28:15,COBYLA,47,0.7052587732751531,300,2,33.339256
20260318_112742,2026-03-18T11:28:16,COBYLA,48,0.7055396620485905,300,2,34.315388
20260318_112742,2026-03-18T11:28:17,COBYLA,49,0.6979784001060081,300,2,35.104129
20260318_112742,2026-03-18T11:28:18,COBYLA,50,0.7072077134923868,300,2,35.829661
20260318_112742,2026-03-18T11:28:19,COBYLA,51,0.6986140621374359,300,2,36.55306
20260318_112742,2026-03-18T11:28:19,COBYLA,52,0.6937408660979387,300,2,37.267593
20260318_112742,2026-03-18T11:28:20,COBYLA,53,0.6957567850652474,300,2,37.989258
20260318_112742,2026-03-18T11:28:21,COBYLA,54,0.6937607231283914,300,2,38.77449
20260318_112742,2026-03-18T11:28:22,COBYLA,55,0.6958885221441214,300,2,39.620131
20260318_112742,2026-03-18T11:28:23,COBYLA,56,0.69094481359555,300,2,40.406455
20260318_112742,2026-03-18T11:28:23,COBYLA,57,0.6886033776221514,300,2,41.142769
20260318_112742,2026-03-18T11:28:24,COBYLA,58,0.6885069355106387,300,2,41.910965
20260318_112742,2026-03-18T11:28:25,COBYLA,59,0.690103460877606,300,2,42.730719
20260318_112742,2026-03-18T11:28:26,COBYLA,60,0.6858454638680039,300,2,43.520228
20260318_112742,2026-03-18T11:28:26,COBYLA,61,0.6835045130480626,300,2,44.326181
20260318_112742,2026-03-18T11:28:27,COBYLA,62,0.6850532562721631,300,2,45.126035
20260318_112742,2026-03-18T11:28:28,COBYLA,63,0.6834972690358563,300,2,45.923385
20260318_112742,2026-03-18T11:28:29,COBYLA,64,0.6824349223402154,300,2,46.727501
20260318_112742,2026-03-18T11:28:30,COBYLA,65,0.6802617118283155,300,2,47.578947
20260318_112742,2026-03-18T11:28:31,COBYLA,66,0.6802210416926096,300,2,48.428023
20260318_112742,2026-03-18T11:28:31,COBYLA,67,0.6800842127648695,300,2,49.246413
20260318_112742,2026-03-18T11:28:32,COBYLA,68,0.6797951085096661,300,2,50.130724
20260318_112742,2026-03-18T11:28:33,COBYLA,69,0.677544804073944,300,2,50.956427
20260318_112742,2026-03-18T11:28:34,COBYLA,70,0.6776531100099931,300,2,51.811388
20260318_112742,2026-03-18T11:28:35,COBYLA,71,0.6785527284482328,300,2,52.670475
20260318_112742,2026-03-18T11:28:36,COBYLA,72,0.6762777005416041,300,2,53.575191
20260318_112742,2026-03-18T11:28:37,COBYLA,73,0.6758470078033926,300,2,54.512883
20260318_112742,2026-03-18T11:28:38,COBYLA,74,0.6765577272870676,300,2,55.454063
20260318_112742,2026-03-18T11:28:39,COBYLA,75,0.6759944635119883,300,2,56.399629
20260318_112742,2026-03-18T11:28:40,COBYLA,76,0.6780663874218986,300,2,57.448996
20260318_112742,2026-03-18T11:28:41,COBYLA,77,0.67535267705961,300,2,58.49697
20260318_112742,2026-03-18T11:28:42,COBYLA,78,0.6759584877118476,300,2,59.742449
20260318_112742,2026-03-18T11:28:43,COBYLA,79,0.675739500471137,300,2,60.79537
20260318_112742,2026-03-18T11:28:44,COBYLA,80,0.6756003936331884,300,2,61.785593
20260318_112742,2026-03-18T11:28:45,COBYLA,81,0.6755940901672397,300,2,62.7992
20260318_112742,2026-03-18T11:28:46,COBYLA,82,0.6751326648602617,300,2,63.785242
20260318_112742,2026-03-18T11:28:47,COBYLA,83,0.6752935246626987,300,2,64.797476
20260318_112742,2026-03-18T11:28:48,COBYLA,84,0.6751615022648997,300,2,65.808829
20260318_112742,2026-03-18T11:28:49,COBYLA,85,0.6749037823836121,300,2,66.882544
20260318_112742,2026-03-18T11:28:50,COBYLA,86,0.6753109829904119,300,2,67.865324
20260318_112742,2026-03-18T11:28:51,COBYLA,87,0.6748670722659132,300,2,68.823243
20260318_112742,2026-03-18T11:28:52,COBYLA,88,0.6748726619290091,300,2,69.87717
20260318_112742,2026-03-18T11:28:53,COBYLA,89,0.6749681905678097,300,2,70.896388
20260318_112742,2026-03-18T11:28:54,COBYLA,90,0.6748609111349285,300,2,71.940522
20260318_112742,2026-03-18T11:28:55,COBYLA,91,0.6746910533784387,300,2,72.980408
20260318_112742,2026-03-18T11:28:56,COBYLA,92,0.6747953613294848,300,2,74.041178
20260318_112742,2026-03-18T11:28:57,COBYLA,93,0.6747287217506068,300,2,75.047149
20260318_112742,2026-03-18T11:28:58,COBYLA,94,0.6745665536073165,300,2,76.053599
20260318_112742,2026-03-18T11:28:59,COBYLA,95,0.6745170001862006,300,2,77.070396
20260318_112742,2026-03-18T11:29:00,COBYLA,96,0.6746048025063363,300,2,78.088221
20260318_112742,2026-03-18T11:29:01,COBYLA,97,0.6745075539941442,300,2,79.080376
20260318_112742,2026-03-18T11:29:02,COBYLA,98,0.674482646605145,300,2,80.11792
20260318_112742,2026-03-18T11:29:03,COBYLA,99,0.6743623659644038,300,2,81.162165
20260318_112742,2026-03-18T11:29:04,COBYLA,100,0.6743601240470062,300,2,82.126439
20260318_112742,2026-03-18T11:29:05,COBYLA,101,0.6744347494464182,300,2,83.116388
20260318_112742,2026-03-18T11:29:06,COBYLA,102,0.6743205906015893,300,2,84.075538
20260318_112742,2026-03-18T11:29:07,COBYLA,103,0.674250316329607,300,2,85.066757
20260318_112742,2026-03-18T11:29:08,COBYLA,104,0.6742804367431671,300,2,86.012251
20260318_112742,2026-03-18T11:29:09,COBYLA,105,0.6742452980240443,300,2,86.949533
20260318_112742,2026-03-18T11:29:10,COBYLA,106,0.6743329823380526,300,2,87.720223
20260318_112742,2026-03-18T11:29:11,COBYLA,107,0.6742103516364955,300,2,88.662111
20260318_112742,2026-03-18T11:29:12,COBYLA,108,0.6742050601085839,300,2,89.470875
20260318_112742,2026-03-18T11:29:12,COBYLA,109,0.6741955627460663,300,2,90.274467
20260318_112742,2026-03-18T11:29:13,COBYLA,110,0.6742529628964107,300,2,91.068161
20260318_112742,2026-03-18T11:29:14,COBYLA,111,0.6741938034158653,300,2,91.883894
20260318_112742,2026-03-18T11:29:15,COBYLA,112,0.6741991181630804,300,2,92.708487
20260318_112742,2026-03-18T11:29:16,COBYLA,113,0.6741859938939609,300,2,93.519021
20260318_112742,2026-03-18T11:29:16,COBYLA,114,0.6742349289011912,300,2,94.340316
20260318_112742,2026-03-18T11:29:17,COBYLA,115,0.6742129045570817,300,2,95.15585
20260318_112742,2026-03-18T11:29:18,COBYLA,116,0.6741389007129202,300,2,95.963858
20260318_112742,2026-03-18T11:29:19,COBYLA,117,0.6741711769750259,300,2,96.805501
20260318_112742,2026-03-18T11:29:20,COBYLA,118,0.6741435231747905,300,2,97.599405
20260318_112742,2026-03-18T11:29:21,COBYLA,119,0.6741308290862242,300,2,98.420058
20260318_112742,2026-03-18T11:29:21,COBYLA,120,0.6741318721977254,300,2,99.234721
20260318_112742,2026-03-18T11:29:22,COBYLA,121,0.6741232818265395,300,2,100.05637
20260318_112742,2026-03-18T11:29:23,COBYLA,122,0.6741265543097922,300,2,100.956313
20260318_112742,2026-03-18T11:29:24,COBYLA,123,0.6741417397762218,300,2,101.80107
20260318_112742,2026-03-18T11:29:25,COBYLA,124,0.6741615594237524,300,2,102.742959
20260318_112742,2026-03-18T11:29:26,COBYLA,125,0.6741163828284867,300,2,103.58201
20260318_112742,2026-03-18T11:29:27,COBYLA,126,0.6741144139548015,300,2,104.474324
20260318_112742,2026-03-18T11:29:28,COBYLA,127,0.6741103001773838,300,2,105.453562
20260318_112742,2026-03-18T11:29:29,COBYLA,128,0.6741120464229244,300,2,106.410256
20260318_112742,2026-03-18T11:29:30,COBYLA,129,0.6741068933688095,300,2,107.380349
20260318_112742,2026-03-18T11:29:31,COBYLA,130,0.6741152896839958,300,2,108.410106
20260318_112742,2026-03-18T11:29:32,COBYLA,131,0.674107065824057,300,2,109.404131
20260318_112742,2026-03-18T11:29:33,COBYLA,132,0.6741078719216718,300,2,110.372855
20260318_112742,2026-03-18T11:29:34,COBYLA,133,0.6741068711417652,300,2,111.370606
20260318_112742,2026-03-18T11:29:35,COBYLA,134,0.6741074739878761,300,2,112.483609
20260318_112742,2026-03-18T11:29:36,COBYLA,135,0.6741041199283647,300,2,113.512558
20260318_112742,2026-03-18T11:29:37,COBYLA,136,0.6741031793546313,300,2,114.57566
20260318_112742,2026-03-18T11:29:38,COBYLA,137,0.6741060932893527,300,2,115.810915
20260318_112742,2026-03-18T11:29:39,COBYLA,138,0.6741036855267418,300,2,116.809303
20260318_112742,2026-03-18T11:29:40,COBYLA,139,0.6741013499931399,300,2,117.827597
20260318_112742,2026-03-18T11:29:41,COBYLA,140,0.6741014832231462,300,2,118.84307
20260318_112742,2026-03-18T11:29:42,COBYLA,141,0.6741008548242882,300,2,119.845045
20260318_112742,2026-03-18T11:29:43,COBYLA,142,0.6740998079142567,300,2,120.906633
20260318_112742,2026-03-18T11:29:44,COBYLA,143,0.674098439602846,300,2,121.991385
20260318_112742,2026-03-18T11:29:45,COBYLA,144,0.674100164414518,300,2,123.106991
20260318_112742,2026-03-18T11:29:46,COBYLA,145,0.674098556702298,300,2,124.153479
20260318_112742,2026-03-18T11:29:47,COBYLA,146,0.6740973722964693,300,2,125.175224
20260318_112742,2026-03-18T11:29:48,COBYLA,147,0.6740968723203719,300,2,126.250148
20260318_112742,2026-03-18T11:29:49,COBYLA,148,0.6740969343252349,300,2,127.252636
20260318_112742,2026-03-18T11:29:50,COBYLA,149,0.6740962295256457,300,2,128.28722
20260318_112742,2026-03-18T11:29:51,COBYLA,150,0.6740961280246848,300,2,129.337495
20260318_112742,2026-03-18T11:29:52,COBYLA,151,0.6740964800119491,300,2,130.29824
20260318_112742,2026-03-18T11:29:53,COBYLA,152,0.6740957998175634,300,2,131.069506
20260318_112742,2026-03-18T11:29:54,COBYLA,153,0.6740962776674775,300,2,131.863614
20260318_112742,2026-03-18T11:29:55,COBYLA,154,0.6740959838832219,300,2,132.637392
20260318_112742,2026-03-18T11:29:56,COBYLA,155,0.6740971821657797,300,2,133.473715
20260318_112742,2026-03-18T11:29:56,COBYLA,156,0.6740960623403767,300,2,134.27159
20260318_112742,2026-03-18T11:29:57,COBYLA,157,0.6740958959247136,300,2,135.135732
20260318_112742,2026-03-18T11:29:58,COBYLA,158,0.6740958595112748,300,2,135.937954
20260318_112742,2026-03-18T11:29:59,COBYLA,159,0.6740959306163491,300,2,136.73458
20260318_112742,2026-03-18T11:30:00,COBYLA,160,0.6740957093094098,300,2,137.498167
20260318_112742,2026-03-18T11:30:00,COBYLA,161,0.6740955576376357,300,2,138.305537
20260318_112742,2026-03-18T11:30:01,COBYLA,162,0.6740955637927171,300,2,139.114408
20260318_112742,2026-03-18T11:30:02,COBYLA,163,0.6740956641537978,300,2,139.893005
20260318_112742,2026-03-18T11:30:03,COBYLA,164,0.6740954774769401,300,2,140.651048
20260318_112742,2026-03-18T11:30:04,COBYLA,165,0.6740953253460998,300,2,141.498145
20260318_112742,2026-03-18T11:30:04,COBYLA,166,0.6740952607763862,300,2,142.30068
20260318_112742,2026-03-18T11:30:05,COBYLA,167,0.6740951442581345,300,2,143.27383
20260318_112742,2026-03-18T11:30:06,COBYLA,168,0.6740950780588227,300,2,144.117872
20260318_112742,2026-03-18T11:30:07,COBYLA,169,0.6740949953285774,300,2,144.927728
20260318_112742,2026-03-18T11:30:08,COBYLA,170,0.6740950989163733,300,2,145.711478
20260318_112742,2026-03-18T11:30:09,COBYLA,171,0.6740950679296063,300,2,146.634986
20260318_112742,2026-03-18T11:30:10,COBYLA,172,0.6740948735511394,300,2,147.44935
20260318_112742,2026-03-18T11:30:10,COBYLA,173,0.6740948970026949,300,2,148.276563
20260318_112742,2026-03-18T11:30:11,COBYLA,174,0.6740948801719391,300,2,149.216729
20260318_112742,2026-03-18T11:30:12,COBYLA,175,0.67409485885978,300,2,150.151799
20260318_112742,2026-03-18T11:30:13,COBYLA,176,0.6740948305946904,300,2,151.05652
20260318_112742,2026-03-18T11:30:14,COBYLA,177,0.6740947904074805,300,2,152.145253
20260318_112742,2026-03-18T11:30:15,COBYLA,178,0.6740947339466333,300,2,153.164722
20260318_112742,2026-03-18T11:30:16,COBYLA,179,0.6740947239882021,300,2,154.185613
20260318_112742,2026-03-18T11:30:17,COBYLA,180,0.6740948675251512,300,2,155.167066
20260318_112742,2026-03-18T11:30:18,COBYLA,181,0.6740947625842554,300,2,156.153302
20260318_112742,2026-03-18T11:30:19,COBYLA,182,0.6740946061268785,300,2,157.098505
20260318_112742,2026-03-18T11:30:20,COBYLA,183,0.6740946377265419,300,2,158.139705
20260318_112742,2026-03-18T11:30:21,COBYLA,184,0.6740946173710717,300,2,159.100593
20260318_112742,2026-03-18T11:30:22,COBYLA,185,0.6740946319100343,300,2,160.115405
20260318_112742,2026-03-18T11:30:23,COBYLA,186,0.6740945910007473,300,2,161.195837
20260318_112742,2026-03-18T11:30:24,COBYLA,187,0.6740945902254083,300,2,162.299205
20260318_112742,2026-03-18T11:30:26,COBYLA,188,0.674094585123987,300,2,163.630096
20260318_112742,2026-03-18T11:30:27,COBYLA,189,0.6740946261480488,300,2,164.706136
20260318_112742,2026-03-18T11:30:28,COBYLA,190,0.6740945817752216,300,2,165.797948
20260318_112742,2026-03-18T11:30:29,COBYLA,191,0.6740945629184548,300,2,166.853121
20260318_112742,2026-03-18T11:30:30,COBYLA,192,0.6740945718110902,300,2,167.894658
20260318_112742,2026-03-18T11:30:31,COBYLA,193,0.6740945814369161,300,2,168.903969
20260318_112742,2026-03-18T11:30:32,COBYLA,194,0.6740945607364776,300,2,169.872043
20260318_112742,2026-03-18T11:30:33,COBYLA,195,0.6740945723765609,300,2,171.103731
20260318_112742,2026-03-18T11:30:34,COBYLA,196,0.6740945652861702,300,2,172.086136
20260318_112742,2026-03-18T11:30:35,COBYLA,197,0.6740945537050029,300,2,173.08059
20260318_112742,2026-03-18T11:30:36,COBYLA,198,0.6740945490219404,300,2,174.068761
20260318_112742,2026-03-18T11:30:37,COBYLA,199,0.674094544511189,300,2,175.054801
20260318_112742,2026-03-18T11:30:38,COBYLA,200,0.6740945370677633,300,2,176.013299
20260318_112742,2026-03-18T11:30:39,COBYLA,201,0.6740945330487653,300,2,176.983184
20260318_112742,2026-03-18T11:30:40,COBYLA,202,0.674094528287418,300,2,177.948899
20260318_112742,2026-03-18T11:30:41,COBYLA,203,0.6740945229668145,300,2,178.87111
20260318_112742,2026-03-18T11:30:42,COBYLA,204,0.6740945213444021,300,2,179.706566
20260318_112742,2026-03-18T11:30:43,COBYLA,205,0.6740945160015179,300,2,180.510061
20260318_112742,2026-03-18T11:30:44,COBYLA,206,0.6740945175165385,300,2,181.353226
20260318_112742,2026-03-18T11:30:44,COBYLA,207,0.674094514341131,300,2,182.162125
20260318_112742,2026-03-18T11:30:45,COBYLA,208,0.6740945116532027,300,2,182.952438
20260318_112742,2026-03-18T11:30:46,COBYLA,209,0.6740945136084594,300,2,183.728501
20260318_112742,2026-03-18T11:30:47,COBYLA,210,0.674094511363926,300,2,184.506365
20260318_112742,2026-03-18T11:30:47,COBYLA,211,0.6740945148676621,300,2,185.286564
20260318_113226,2026-03-18T11:32:26,L-BFGS-B,1,0.9278111949882434,300,2,0.695888
20260318_113226,2026-03-18T11:32:41,L-BFGS-B,2,0.8927285977842137,300,2,15.148301
20260318_113226,2026-03-18T11:32:55,L-BFGS-B,3,0.8778007112662894,300,2,29.324082
20260318_113226,2026-03-18T11:33:09,L-BFGS-B,4,0.8704253797899463,300,2,43.655786
20260318_113226,2026-03-18T11:33:24,L-BFGS-B,5,0.8554082648857417,300,2,58.289366
20260318_113226,2026-03-18T11:33:39,L-BFGS-B,6,0.8109831708489433,300,2,73.079544
20260318_113226,2026-03-18T11:33:57,L-BFGS-B,7,1.1544992230636693,300,2,91.026788
20260318_113226,2026-03-18T11:34:14,L-BFGS-B,8,1.4450496945563283,300,2,108.507392
20260318_113226,2026-03-18T11:34:29,L-BFGS-B,9,0.80838375092782,300,2,123.222732
20260318_113226,2026-03-18T11:34:45,L-BFGS-B,10,0.7895416616944098,300,2,139.575092
20260318_113226,2026-03-18T11:35:03,L-BFGS-B,11,0.7371017007753409,300,2,156.871101
20260318_113226,2026-03-18T11:35:18,L-BFGS-B,12,0.6923596009610195,300,2,172.375024
20260318_113226,2026-03-18T11:35:35,L-BFGS-B,13,0.6788149313115934,300,2,188.840666
20260318_113226,2026-03-18T11:35:52,L-BFGS-B,14,0.6738892624548342,300,2,206.532699
20260318_113226,2026-03-18T11:36:07,L-BFGS-B,15,0.6732468140079675,300,2,221.526712
20260318_113226,2026-03-18T11:36:23,L-BFGS-B,16,0.6728790288145591,300,2,237.136491
20260318_113226,2026-03-18T11:36:40,L-BFGS-B,17,0.67293978998913,300,2,254.083133
20260318_113226,2026-03-18T11:36:57,L-BFGS-B,18,0.6728808129916731,300,2,270.871062
20260318_113226,2026-03-18T11:37:12,L-BFGS-B,19,0.672879122977467,300,2,286.580232
20260318_113226,2026-03-18T11:37:29,L-BFGS-B,20,0.6728790339350229,300,2,303.793899
20260318_113226,2026-03-18T11:37:45,L-BFGS-B,21,0.6728790339350229,300,2,318.941299
20260318_113226,2026-03-18T11:37:59,L-BFGS-B,22,0.6728790339350229,300,2,332.833176
20260318_113226,2026-03-18T11:38:14,L-BFGS-B,23,0.6728790339350229,300,2,348.430765
20260318_113226,2026-03-18T11:38:30,L-BFGS-B,24,0.6728790339350229,300,2,364.124614
